Fecha,Producto,Categoría,Vendedor,Región,Canal de Venta,Método de Pago,Cliente,Cantidad,Precio Unitario (USD),Descuento (%),Total (USD)
2024-12-20,Ratón ergonómico,Wearables,Carlos Gómez,Oeste,Marketplace,Tarjeta de crédito,Cliente_00853,7,1369.4,9.73,8653.1
2024-08-18,Laptop Pro 15,Accesorios,Camila López,Oeste,Marketplace,PayPal,Cliente_00470,6,1387.08,9.08,7566.8
2024-01-21,Ratón ergonómico,Electrónica,Carlos Gómez,Este,Marketplace,Transferencia bancaria,Cliente_00771,10,958.79,19.05,7761.41
2024-05-28,"Monitor 24""",Wearables,Laura Pérez,Este,Tienda física,PayPal,Cliente_00110,5,965.17,18.34,3940.79
2024-06-22,Tablet T8,Audio,Ana Rodríguez,Sur,Online,Tarjeta de débito,Cliente_00955,10,719.8,3.57,6941.03
2024-03-28,Cámara DSLR,Video,Camila López,Sur,Marketplace,Tarjeta de débito,Cliente_00072,9,960.77,2.67,8416.06
2024-03-28,"Monitor 24""",Accesorios,Laura Pérez,Centro,Tienda física,Tarjeta de débito,Cliente_00278,7,480.9,9.49,3046.84
2024-06-12,Ratón ergonómico,Computación,Carlos Gómez,Centro,Tienda física,PayPal,Cliente_00041,8,1027.51,10.09,7390.67
2024-01-31,"Monitor 24""",Computación,María Fernández,Sur,Online,PayPal,Cliente_00014,5,1407.05,12.6,6148.81
2024-12-10,Impresora láser,Audio,Laura Pérez,Centro,Marketplace,PayPal,Cliente_00171,9,599.97,14.43,4620.55
2024-08-31,Ratón ergonómico,Computación,Miguel Sánchez,Norte,Online,Transferencia bancaria,Cliente_00637,3,997.61,16.52,2498.41
2024-12-06,Impresora láser,Audio,Ana Rodríguez,Este,Online,Transferencia bancaria,Cliente_00448,7,655.43,13.51,3968.17
2024-02-17,Impresora láser,Computación,Luis Martínez,Norte,Marketplace,PayPal,Cliente_00383,8,944.22,1.69,7426.1
2024-07-24,Impresora láser,Audio,Laura Pérez,Centro,Online,Transferencia bancaria,Cliente_00431,7,196.64,12.99,1197.68
2024-06-11,Impresora láser,Accesorios,Camila López,Sur,Marketplace,Transferencia bancaria,Cliente_00103,7,1284.03,16.08,7542.91
2024-12-29,Cámara DSLR,Computación,Sofía Díaz,Sur,Tienda física,Tarjeta de débito,Cliente_00279,3,208.93,1.09,619.96
2024-01-25,Smartwatch S3,Video,Sofía Díaz,Este,Online,PayPal,Cliente_00775,7,282.33,5.54,1866.82
2024-12-21,Laptop Pro 15,Audio,Carlos Gómez,Oeste,Tienda física,Tarjeta de débito,Cliente_00306,1,253.83,0.88,251.6
2024-03-26,Laptop Pro 15,Video,Ana Rodríguez,Este,Marketplace,PayPal,Cliente_00104,4,450.0,11.41,1594.62
2024-12-16,Laptop Pro 15,Accesorios,Andrés Ruiz,Oeste,Marketplace,PayPal,Cliente_00332,9,1026.99,3.53,8916.64
2024-12-31,Impresora láser,Accesorios,Ana Rodríguez,Sur,Tienda física,Transferencia bancaria,Cliente_00178,8,278.74,8.89,2031.68
2024-02-23,Cámara DSLR,Video,Miguel Sánchez,Oeste,Online,Tarjeta de débito,Cliente_00930,3,582.5,17.27,1445.71
2024-12-20,Smartwatch S3,Accesorios,Andrés Ruiz,Sur,Tienda física,PayPal,Cliente_00339,8,1120.73,2.09,8778.45
2024-03-13,Cámara DSLR,Accesorios,Andrés Ruiz,Sur,Online,Transferencia bancaria,Cliente_00937,9,247.75,6.09,2093.96
2024-06-15,Auriculares BT,Audio,Sofía Díaz,Oeste,Marketplace,Transferencia bancaria,Cliente_00395,9,841.45,4.68,7218.63
2024-03-06,Smartphone X1,Computación,Miguel Sánchez,Oeste,Marketplace,Tarjeta de crédito,Cliente_00398,9,369.44,19.47,2677.59
2024-06-12,Smartphone X1,Computación,Sofía Díaz,Centro,Marketplace,Transferencia bancaria,Cliente_00657,9,368.62,11.0,2952.65
2024-10-19,Impresora láser,Audio,María Fernández,Centro,Online,Tarjeta de crédito,Cliente_00253,4,789.93,14.06,2715.46
2024-03-08,Auriculares BT,Accesorios,María Fernández,Este,Marketplace,Transferencia bancaria,Cliente_00367,8,1265.83,15.49,8558.02
2024-02-04,Ratón ergonómico,Wearables,Luis Martínez,Oeste,Online,Tarjeta de crédito,Cliente_00241,7,409.93,11.03,2553.0
2024-05-26,Laptop Pro 15,Accesorios,Ana Rodríguez,Este,Tienda física,PayPal,Cliente_00137,1,945.24,17.87,776.33
2024-01-23,Laptop Pro 15,Computación,Miguel Sánchez,Norte,Online,Transferencia bancaria,Cliente_00825,3,577.98,12.61,1515.29
2024-10-12,Auriculares BT,Wearables,Carlos Gómez,Este,Online,Tarjeta de crédito,Cliente_00922,3,201.82,6.25,567.62
2024-08-18,Auriculares BT,Electrónica,Miguel Sánchez,Oeste,Marketplace,Tarjeta de débito,Cliente_00330,7,1293.76,16.2,7589.2
2024-11-19,Laptop Pro 15,Audio,Andrés Ruiz,Oeste,Online,Tarjeta de débito,Cliente_00954,5,177.57,11.57,785.13
2024-12-06,Cámara DSLR,Wearables,Luis Martínez,Sur,Online,Tarjeta de crédito,Cliente_00143,6,874.88,14.76,4474.49
2024-11-15,Tablet T8,Computación,Luis Martínez,Oeste,Marketplace,Tarjeta de crédito,Cliente_00755,10,763.12,0.16,7618.99
2024-01-17,Tablet T8,Wearables,Laura Pérez,Oeste,Marketplace,Tarjeta de débito,Cliente_00769,9,408.23,15.82,3092.83
2024-03-08,Laptop Pro 15,Computación,Sofía Díaz,Sur,Tienda física,Tarjeta de débito,Cliente_00820,5,1226.58,16.8,5102.57
2024-07-16,Smartphone X1,Video,Miguel Sánchez,Norte,Online,Tarjeta de débito,Cliente_00456,6,1222.31,19.46,5906.69
2024-10-15,Teclado mecánico,Wearables,Andrés Ruiz,Centro,Online,PayPal,Cliente_00752,9,45.31,6.24,382.34
2024-09-05,Auriculares BT,Wearables,Miguel Sánchez,Este,Tienda física,PayPal,Cliente_00381,2,446.04,14.53,762.46
2024-08-08,Smartphone X1,Accesorios,Jorge Herrera,Sur,Online,Transferencia bancaria,Cliente_00173,6,858.19,4.8,4901.98
2024-08-24,Smartwatch S3,Accesorios,Ana Rodríguez,Centro,Tienda física,Tarjeta de débito,Cliente_00584,4,194.24,0.12,776.03
2024-11-17,Cámara DSLR,Wearables,Andrés Ruiz,Este,Online,Transferencia bancaria,Cliente_00273,7,507.08,3.37,3429.94
2024-07-14,"Monitor 24""",Wearables,Laura Pérez,Norte,Tienda física,PayPal,Cliente_00585,1,432.98,10.3,388.38
2024-10-04,Tablet T8,Electrónica,Luis Martínez,Oeste,Online,Transferencia bancaria,Cliente_00731,8,1333.93,11.45,9449.56
2024-08-23,Laptop Pro 15,Audio,Laura Pérez,Sur,Tienda física,Transferencia bancaria,Cliente_00603,5,372.93,19.3,1504.77
2024-07-08,Tablet T8,Video,Ana Rodríguez,Norte,Tienda física,Transferencia bancaria,Cliente_00314,8,1317.37,13.15,9153.09
2024-12-06,Laptop Pro 15,Accesorios,Jorge Herrera,Norte,Online,PayPal,Cliente_00211,10,781.68,2.47,7623.73
2024-10-10,Tablet T8,Video,Camila López,Este,Tienda física,PayPal,Cliente_00662,10,956.26,12.75,8343.37
2024-12-04,Ratón ergonómico,Accesorios,Miguel Sánchez,Norte,Tienda física,Tarjeta de crédito,Cliente_00014,5,826.19,16.39,3453.89
2024-12-25,Tablet T8,Electrónica,Miguel Sánchez,Oeste,Tienda física,Transferencia bancaria,Cliente_00389,7,633.27,11.98,3901.83
2024-08-26,Cámara DSLR,Audio,Ana Rodríguez,Sur,Tienda física,Tarjeta de crédito,Cliente_00648,7,138.71,3.02,941.65
2024-03-02,"Monitor 24""",Video,Ana Rodríguez,Norte,Online,Tarjeta de débito,Cliente_00543,6,1248.88,14.51,6406.01
2024-06-26,Impresora láser,Audio,Sofía Díaz,Oeste,Marketplace,Transferencia bancaria,Cliente_00426,5,679.64,19.76,2726.72
2024-03-01,Tablet T8,Accesorios,Miguel Sánchez,Sur,Online,Tarjeta de crédito,Cliente_00174,5,791.12,7.17,3671.98
2024-04-30,Laptop Pro 15,Audio,María Fernández,Sur,Online,Tarjeta de débito,Cliente_00630,4,1198.2,12.82,4178.36
2024-10-04,Cámara DSLR,Electrónica,Jorge Herrera,Sur,Online,Transferencia bancaria,Cliente_00535,2,876.88,1.01,1736.05
2024-04-28,Impresora láser,Wearables,Jorge Herrera,Centro,Tienda física,Transferencia bancaria,Cliente_00872,5,1450.28,15.02,6162.24
2024-01-05,Cámara DSLR,Wearables,Luis Martínez,Norte,Online,Tarjeta de débito,Cliente_00566,7,524.52,1.41,3619.87
2024-08-14,Laptop Pro 15,Video,Sofía Díaz,Sur,Tienda física,Tarjeta de débito,Cliente_00492,7,1239.86,1.01,8591.36
2024-03-21,Smartwatch S3,Accesorios,Luis Martínez,Oeste,Tienda física,Tarjeta de débito,Cliente_00489,5,884.03,10.41,3960.01
2024-08-02,Auriculares BT,Accesorios,Miguel Sánchez,Norte,Online,Transferencia bancaria,Cliente_00002,5,683.95,10.98,3044.26
2024-07-06,Cámara DSLR,Wearables,Luis Martínez,Oeste,Tienda física,Transferencia bancaria,Cliente_00530,10,391.02,13.62,3377.63
2024-03-13,Tablet T8,Electrónica,María Fernández,Norte,Tienda física,Tarjeta de débito,Cliente_00852,7,903.81,18.18,5176.48
2024-07-03,Cámara DSLR,Video,Camila López,Sur,Marketplace,Transferencia bancaria,Cliente_00136,10,245.25,14.69,2092.23
2024-12-09,Tablet T8,Electrónica,María Fernández,Norte,Online,Tarjeta de crédito,Cliente_00052,9,1299.63,8.97,10647.48
2024-02-10,Smartwatch S3,Accesorios,Andrés Ruiz,Norte,Marketplace,PayPal,Cliente_00497,3,644.07,17.71,1590.02
2024-12-13,Laptop Pro 15,Audio,Miguel Sánchez,Norte,Tienda física,Tarjeta de débito,Cliente_00377,4,1200.31,4.64,4578.46
2024-08-20,Laptop Pro 15,Wearables,Ana Rodríguez,Centro,Marketplace,Tarjeta de débito,Cliente_00290,9,962.8,4.95,8236.27
2024-10-02,Laptop Pro 15,Audio,María Fernández,Centro,Marketplace,Tarjeta de crédito,Cliente_00147,6,1323.76,2.0,7783.71
2024-07-04,Laptop Pro 15,Electrónica,Ana Rodríguez,Norte,Marketplace,Tarjeta de débito,Cliente_00860,10,784.79,12.66,6854.36
2024-07-27,Teclado mecánico,Computación,Camila López,Centro,Tienda física,PayPal,Cliente_00567,3,124.51,17.12,309.58
2024-02-05,Smartphone X1,Electrónica,Jorge Herrera,Norte,Marketplace,Transferencia bancaria,Cliente_00973,2,1396.55,4.41,2669.92
2024-07-11,Teclado mecánico,Wearables,Camila López,Oeste,Marketplace,Transferencia bancaria,Cliente_00321,1,959.82,19.68,770.93
2024-10-22,"Monitor 24""",Accesorios,Ana Rodríguez,Centro,Online,Transferencia bancaria,Cliente_00491,3,663.28,2.95,1931.14
2024-03-28,Teclado mecánico,Video,Andrés Ruiz,Norte,Online,Transferencia bancaria,Cliente_00635,9,609.26,7.37,5079.22
2024-09-09,Ratón ergonómico,Video,Luis Martínez,Este,Tienda física,Tarjeta de crédito,Cliente_00841,3,843.05,4.65,2411.54
2024-08-20,"Monitor 24""",Accesorios,Laura Pérez,Norte,Tienda física,Tarjeta de débito,Cliente_00880,2,1291.28,15.61,2179.42
2024-04-11,Laptop Pro 15,Computación,Luis Martínez,Este,Tienda física,Tarjeta de débito,Cliente_00986,5,491.72,3.12,2381.89
2024-11-23,Tablet T8,Video,Ana Rodríguez,Norte,Tienda física,Tarjeta de crédito,Cliente_00329,3,673.08,4.41,1930.19
2024-12-16,Impresora láser,Computación,María Fernández,Sur,Tienda física,Tarjeta de débito,Cliente_00868,4,452.23,0.95,1791.74
2024-09-03,"Monitor 24""",Wearables,Luis Martínez,Sur,Marketplace,PayPal,Cliente_00185,9,1402.6,12.63,11029.06
2024-04-03,Ratón ergonómico,Audio,Sofía Díaz,Norte,Tienda física,Transferencia bancaria,Cliente_00187,8,1177.71,15.39,7971.68
2024-01-01,Auriculares BT,Audio,Andrés Ruiz,Sur,Marketplace,Transferencia bancaria,Cliente_00812,4,859.81,8.58,3144.15
2024-04-06,Ratón ergonómico,Computación,Laura Pérez,Oeste,Marketplace,PayPal,Cliente_00861,3,1123.62,7.49,3118.38
2024-12-06,Teclado mecánico,Wearables,María Fernández,Este,Online,Transferencia bancaria,Cliente_00162,1,468.36,16.69,390.19
2024-04-09,Impresora láser,Computación,Miguel Sánchez,Norte,Marketplace,PayPal,Cliente_00544,3,455.07,8.14,1254.08
2024-12-25,Smartphone X1,Video,Camila López,Sur,Tienda física,PayPal,Cliente_00773,5,326.71,3.58,1575.07
2024-06-19,Ratón ergonómico,Computación,Luis Martínez,Centro,Marketplace,Transferencia bancaria,Cliente_00106,10,351.43,13.1,3053.93
2024-03-19,Smartwatch S3,Electrónica,Laura Pérez,Norte,Marketplace,Transferencia bancaria,Cliente_00111,5,706.55,0.9,3500.96
2024-06-07,Smartphone X1,Audio,Sofía Díaz,Centro,Online,PayPal,Cliente_00682,4,1128.24,0.92,4471.44
2024-04-13,Ratón ergonómico,Electrónica,Sofía Díaz,Oeste,Online,Tarjeta de crédito,Cliente_00632,8,480.79,7.66,3551.69
2024-07-20,Cámara DSLR,Audio,Laura Pérez,Sur,Marketplace,Transferencia bancaria,Cliente_00001,4,922.23,19.77,2959.62
2024-09-08,Laptop Pro 15,Audio,Luis Martínez,Oeste,Marketplace,Tarjeta de crédito,Cliente_00181,10,1302.29,15.94,10947.05
2024-06-12,Impresora láser,Electrónica,Carlos Gómez,Este,Marketplace,Tarjeta de débito,Cliente_00957,7,939.91,10.22,5906.96
2024-07-12,Laptop Pro 15,Audio,Camila López,Este,Marketplace,Transferencia bancaria,Cliente_00025,1,781.07,14.82,665.32
2024-03-24,Teclado mecánico,Electrónica,Ana Rodríguez,Norte,Tienda física,Tarjeta de débito,Cliente_00978,8,539.7,13.46,3736.45
2024-12-02,Cámara DSLR,Wearables,Andrés Ruiz,Sur,Tienda física,Transferencia bancaria,Cliente_00157,3,648.06,13.31,1685.41
2024-09-28,Auriculares BT,Video,Laura Pérez,Oeste,Marketplace,PayPal,Cliente_00309,4,998.7,18.7,3247.77
2024-01-28,Smartphone X1,Computación,María Fernández,Centro,Online,Tarjeta de crédito,Cliente_00184,5,222.03,19.37,895.11
2024-07-03,"Monitor 24""",Electrónica,Laura Pérez,Sur,Online,Tarjeta de débito,Cliente_00335,2,1272.97,3.65,2453.01
2024-03-14,Cámara DSLR,Video,Carlos Gómez,Este,Tienda física,Tarjeta de débito,Cliente_00442,5,804.19,6.33,3766.42
2024-09-19,Auriculares BT,Video,Laura Pérez,Oeste,Tienda física,Transferencia bancaria,Cliente_00488,5,1421.35,16.91,5905.0
2024-07-29,Teclado mecánico,Video,Luis Martínez,Sur,Online,Transferencia bancaria,Cliente_00043,4,1210.06,3.78,4657.28
2024-03-07,Smartwatch S3,Computación,Carlos Gómez,Centro,Online,Transferencia bancaria,Cliente_00421,2,431.55,1.45,850.59
2024-08-09,Smartwatch S3,Accesorios,Camila López,Centro,Marketplace,Transferencia bancaria,Cliente_00698,2,1472.23,9.05,2677.99
2024-11-21,"Monitor 24""",Computación,Luis Martínez,Este,Online,Tarjeta de crédito,Cliente_00121,9,553.8,11.61,4405.53
2024-10-30,Laptop Pro 15,Accesorios,Jorge Herrera,Norte,Marketplace,Tarjeta de débito,Cliente_00004,2,246.61,12.83,429.94
2024-04-23,Smartwatch S3,Accesorios,Laura Pérez,Este,Online,Tarjeta de débito,Cliente_00939,5,298.87,8.3,1370.32
2024-11-26,Auriculares BT,Audio,Laura Pérez,Centro,Marketplace,Transferencia bancaria,Cliente_00231,3,982.46,13.54,2548.3
2024-04-06,Cámara DSLR,Electrónica,Carlos Gómez,Este,Marketplace,PayPal,Cliente_00695,8,460.43,15.58,3109.56
2024-11-27,Auriculares BT,Audio,María Fernández,Sur,Online,Tarjeta de débito,Cliente_00678,6,665.56,2.81,3881.15
2024-10-21,Teclado mecánico,Computación,Carlos Gómez,Sur,Tienda física,Tarjeta de crédito,Cliente_00672,7,953.97,13.07,5805.0
2024-07-08,Auriculares BT,Accesorios,Jorge Herrera,Oeste,Tienda física,PayPal,Cliente_00364,5,783.32,0.91,3880.96
2024-07-17,Impresora láser,Accesorios,Ana Rodríguez,Centro,Marketplace,Tarjeta de débito,Cliente_00109,1,442.46,13.5,382.73
2024-11-29,Tablet T8,Computación,Luis Martínez,Sur,Tienda física,Tarjeta de crédito,Cliente_00918,3,40.29,19.66,97.11
2024-04-01,Ratón ergonómico,Electrónica,Luis Martínez,Norte,Marketplace,Tarjeta de crédito,Cliente_00975,9,1259.55,17.88,9309.08
2024-02-15,Smartphone X1,Computación,Sofía Díaz,Centro,Marketplace,PayPal,Cliente_00411,10,770.27,18.35,6289.25
2024-10-27,Teclado mecánico,Electrónica,Andrés Ruiz,Oeste,Tienda física,PayPal,Cliente_00686,7,1130.68,17.0,6569.25
2024-07-18,Auriculares BT,Wearables,Laura Pérez,Norte,Tienda física,Tarjeta de crédito,Cliente_00793,5,1245.68,6.44,5827.29
2024-03-07,Teclado mecánico,Wearables,Camila López,Centro,Online,Tarjeta de débito,Cliente_00681,3,1174.81,1.23,3481.08
2024-10-09,Ratón ergonómico,Audio,Camila López,Centro,Tienda física,Tarjeta de crédito,Cliente_00398,8,1070.61,14.63,7311.84
2024-04-23,Auriculares BT,Wearables,Jorge Herrera,Sur,Marketplace,Tarjeta de débito,Cliente_00534,5,1414.19,11.19,6279.71
2024-02-03,Laptop Pro 15,Computación,Camila López,Norte,Online,Tarjeta de débito,Cliente_00679,8,399.51,14.68,2726.9
2024-01-12,Tablet T8,Audio,Ana Rodríguez,Norte,Tienda física,Tarjeta de crédito,Cliente_00400,5,653.0,4.22,3127.22
2024-03-20,Smartwatch S3,Video,María Fernández,Este,Marketplace,Transferencia bancaria,Cliente_00513,7,198.7,13.48,1203.41
2024-01-10,Tablet T8,Computación,Carlos Gómez,Norte,Marketplace,PayPal,Cliente_00062,2,1021.52,19.65,1641.58
2024-09-27,Ratón ergonómico,Computación,Sofía Díaz,Sur,Marketplace,PayPal,Cliente_00589,8,779.55,18.99,5052.11
2024-02-25,Laptop Pro 15,Audio,Miguel Sánchez,Centro,Online,PayPal,Cliente_00067,9,1072.36,16.68,8041.41
2024-02-13,Ratón ergonómico,Computación,Camila López,Sur,Tienda física,Tarjeta de débito,Cliente_00576,2,178.31,9.52,322.67
2024-01-13,Cámara DSLR,Accesorios,Camila López,Este,Marketplace,PayPal,Cliente_00314,1,216.92,7.31,201.06
2024-07-08,Smartphone X1,Computación,Laura Pérez,Norte,Marketplace,Tarjeta de crédito,Cliente_00087,5,1114.29,0.94,5519.08
2024-07-01,Ratón ergonómico,Electrónica,Sofía Díaz,Sur,Tienda física,Tarjeta de crédito,Cliente_00803,4,136.4,7.09,506.92
2024-11-24,Cámara DSLR,Audio,Carlos Gómez,Centro,Tienda física,Tarjeta de crédito,Cliente_00877,8,194.73,19.62,1252.19
2024-10-17,Laptop Pro 15,Audio,Carlos Gómez,Sur,Online,Transferencia bancaria,Cliente_00610,1,227.04,8.71,207.26
2024-06-05,"Monitor 24""",Electrónica,María Fernández,Norte,Online,Tarjeta de débito,Cliente_00871,6,772.86,6.65,4328.79
2024-08-02,Teclado mecánico,Audio,Andrés Ruiz,Sur,Marketplace,PayPal,Cliente_00880,5,608.05,19.41,2450.14
2024-11-19,Laptop Pro 15,Video,Camila López,Norte,Online,Transferencia bancaria,Cliente_00904,5,311.79,8.26,1430.18
2024-10-29,Impresora láser,Computación,Camila López,Norte,Tienda física,Transferencia bancaria,Cliente_00575,2,323.43,14.36,553.97
2024-01-05,Tablet T8,Computación,Luis Martínez,Sur,Online,Transferencia bancaria,Cliente_00493,3,1017.65,9.85,2752.23
2024-09-27,Teclado mecánico,Accesorios,Luis Martínez,Oeste,Tienda física,Tarjeta de débito,Cliente_00815,6,439.86,6.73,2461.54
2024-05-30,Smartwatch S3,Audio,Camila López,Sur,Marketplace,Tarjeta de débito,Cliente_00769,8,346.2,18.49,2257.5
2024-07-01,Smartphone X1,Audio,María Fernández,Centro,Tienda física,PayPal,Cliente_00917,3,776.96,7.81,2148.84
2024-10-09,Ratón ergonómico,Wearables,María Fernández,Norte,Marketplace,Tarjeta de crédito,Cliente_00459,7,1316.34,7.4,8532.52
2024-10-06,Smartwatch S3,Computación,Laura Pérez,Centro,Online,Transferencia bancaria,Cliente_00481,2,933.46,9.47,1690.12
2024-12-14,Teclado mecánico,Video,Miguel Sánchez,Sur,Marketplace,Tarjeta de débito,Cliente_00003,5,963.07,17.68,3964.0
2024-02-08,Tablet T8,Computación,Carlos Gómez,Norte,Marketplace,Tarjeta de crédito,Cliente_00018,4,83.99,17.17,278.28
2024-04-25,Teclado mecánico,Wearables,Ana Rodríguez,Norte,Online,PayPal,Cliente_00798,3,1018.14,17.71,2513.48
2024-04-02,Ratón ergonómico,Audio,María Fernández,Oeste,Tienda física,Transferencia bancaria,Cliente_00782,9,221.51,9.84,1797.42
2024-10-10,Laptop Pro 15,Video,María Fernández,Sur,Marketplace,Transferencia bancaria,Cliente_00327,8,1171.02,7.83,8634.63
2024-06-15,Laptop Pro 15,Electrónica,Jorge Herrera,Oeste,Marketplace,PayPal,Cliente_00424,3,206.33,2.59,602.96
2024-11-16,Smartphone X1,Video,Laura Pérez,Sur,Online,Tarjeta de débito,Cliente_00962,4,1202.43,9.98,4329.71
2024-11-20,Laptop Pro 15,Audio,Carlos Gómez,Centro,Tienda física,Tarjeta de crédito,Cliente_00609,3,166.62,2.6,486.86
2024-10-19,"Monitor 24""",Electrónica,Laura Pérez,Centro,Online,Tarjeta de crédito,Cliente_00926,1,786.74,10.66,702.87
2024-01-06,Auriculares BT,Electrónica,Jorge Herrera,Centro,Marketplace,Tarjeta de crédito,Cliente_00184,7,1026.29,9.94,6469.94
2024-04-29,Impresora láser,Wearables,Jorge Herrera,Oeste,Online,Tarjeta de crédito,Cliente_00821,1,1407.93,8.04,1294.73
2024-11-15,Smartphone X1,Video,Ana Rodríguez,Este,Online,Tarjeta de crédito,Cliente_00137,7,604.56,16.18,3547.2
2024-11-20,Tablet T8,Video,Carlos Gómez,Centro,Tienda física,PayPal,Cliente_00184,1,1167.95,17.6,962.39
2024-06-18,Laptop Pro 15,Computación,Luis Martínez,Norte,Tienda física,PayPal,Cliente_00223,9,963.5,3.09,8403.55
2024-08-11,Laptop Pro 15,Video,Laura Pérez,Norte,Online,PayPal,Cliente_00694,10,578.63,4.94,5500.46
2024-03-13,"Monitor 24""",Computación,María Fernández,Sur,Tienda física,Tarjeta de crédito,Cliente_00099,2,1012.02,1.85,1986.6
2024-11-14,Smartwatch S3,Computación,Ana Rodríguez,Sur,Marketplace,Tarjeta de débito,Cliente_00694,10,802.99,12.17,7052.66
2024-07-25,Teclado mecánico,Accesorios,Luis Martínez,Norte,Tienda física,Tarjeta de crédito,Cliente_00041,2,806.51,12.64,1409.13
2024-05-05,Tablet T8,Computación,Miguel Sánchez,Sur,Tienda física,Tarjeta de débito,Cliente_00994,1,860.75,6.95,800.93
2024-08-03,Smartwatch S3,Wearables,Carlos Gómez,Norte,Tienda física,Tarjeta de débito,Cliente_00033,5,999.61,12.46,4375.29
2024-01-07,Teclado mecánico,Accesorios,Jorge Herrera,Norte,Online,Transferencia bancaria,Cliente_00604,4,414.56,10.08,1491.09
2024-08-09,Smartwatch S3,Video,Sofía Díaz,Norte,Online,Transferencia bancaria,Cliente_00263,8,795.99,3.76,6128.49
2024-04-20,Teclado mecánico,Electrónica,Jorge Herrera,Oeste,Tienda física,Tarjeta de crédito,Cliente_00688,4,1266.49,18.18,4144.97
2024-02-01,Smartwatch S3,Audio,Miguel Sánchez,Centro,Tienda física,PayPal,Cliente_00288,1,927.27,13.27,804.22
2024-01-25,Impresora láser,Electrónica,Miguel Sánchez,Norte,Tienda física,Tarjeta de crédito,Cliente_00962,1,1262.47,14.96,1073.6
2024-10-31,Impresora láser,Computación,Ana Rodríguez,Sur,Tienda física,Tarjeta de débito,Cliente_00914,4,685.98,7.03,2551.02
2024-11-09,"Monitor 24""",Video,María Fernández,Centro,Tienda física,Tarjeta de débito,Cliente_00949,7,775.58,11.64,4797.12
2024-10-18,Teclado mecánico,Electrónica,Camila López,Oeste,Tienda física,Tarjeta de crédito,Cliente_00290,10,1324.82,11.6,11711.41
2024-05-19,"Monitor 24""",Accesorios,Ana Rodríguez,Norte,Online,Tarjeta de crédito,Cliente_00560,9,475.33,19.9,3426.65
2024-10-22,Teclado mecánico,Computación,Camila López,Sur,Tienda física,Tarjeta de débito,Cliente_00136,2,1246.53,5.8,2348.46
2024-08-23,Tablet T8,Video,Andrés Ruiz,Centro,Tienda física,Transferencia bancaria,Cliente_00133,9,88.65,7.27,739.85
2024-12-06,Teclado mecánico,Video,María Fernández,Centro,Marketplace,Tarjeta de débito,Cliente_00110,7,1258.98,14.01,7578.18
2024-08-01,Cámara DSLR,Wearables,María Fernández,Sur,Tienda física,Transferencia bancaria,Cliente_00790,3,906.15,2.98,2637.44
2024-03-25,Impresora láser,Wearables,Miguel Sánchez,Norte,Online,Transferencia bancaria,Cliente_00845,9,1477.75,5.95,12508.41
2024-11-02,Impresora láser,Wearables,María Fernández,Oeste,Online,Tarjeta de crédito,Cliente_00698,8,658.06,16.93,4373.2
2024-08-28,"Monitor 24""",Video,Carlos Gómez,Sur,Tienda física,PayPal,Cliente_00295,9,168.61,14.51,1297.3
2024-10-07,Smartwatch S3,Accesorios,Andrés Ruiz,Este,Tienda física,Transferencia bancaria,Cliente_00937,9,172.59,8.14,1426.87
2024-11-09,Laptop Pro 15,Computación,María Fernández,Oeste,Marketplace,Tarjeta de débito,Cliente_00357,3,1483.81,4.18,4265.36
2024-11-02,Smartwatch S3,Wearables,Camila López,Este,Online,Tarjeta de débito,Cliente_00918,2,606.17,1.56,1193.43
2024-01-12,Auriculares BT,Video,Ana Rodríguez,Norte,Marketplace,PayPal,Cliente_00801,3,331.14,14.39,850.47
2024-07-08,Cámara DSLR,Audio,Sofía Díaz,Centro,Tienda física,Transferencia bancaria,Cliente_00128,7,350.85,9.9,2212.81
2024-08-14,Teclado mecánico,Video,Laura Pérez,Este,Marketplace,PayPal,Cliente_00749,1,966.57,1.61,951.01
2024-10-09,"Monitor 24""",Audio,Camila López,Este,Online,Tarjeta de débito,Cliente_00856,8,761.9,3.38,5889.18
2024-08-20,Cámara DSLR,Wearables,Andrés Ruiz,Norte,Tienda física,PayPal,Cliente_00881,5,1393.71,4.99,6620.82
2024-06-14,"Monitor 24""",Electrónica,Luis Martínez,Sur,Marketplace,PayPal,Cliente_00436,8,1474.44,5.51,11145.59
2024-04-14,Cámara DSLR,Audio,María Fernández,Centro,Tienda física,Tarjeta de crédito,Cliente_00389,9,204.97,19.87,1478.18
2024-12-17,Cámara DSLR,Computación,Laura Pérez,Este,Tienda física,PayPal,Cliente_00415,5,269.0,3.14,1302.77
2024-05-13,Smartwatch S3,Video,Ana Rodríguez,Norte,Tienda física,Tarjeta de crédito,Cliente_00511,7,883.71,15.58,5222.2
2024-06-22,Teclado mecánico,Electrónica,Sofía Díaz,Este,Marketplace,Transferencia bancaria,Cliente_00472,8,35.87,16.25,240.33
2024-07-11,Laptop Pro 15,Video,Luis Martínez,Norte,Online,PayPal,Cliente_00166,9,733.57,8.18,6062.08
2024-05-15,Tablet T8,Computación,María Fernández,Sur,Online,Transferencia bancaria,Cliente_00727,5,155.47,0.83,770.9
2024-09-19,Impresora láser,Audio,Miguel Sánchez,Oeste,Marketplace,PayPal,Cliente_00670,7,591.6,7.56,3828.13
